date,system_temperature,tds,ext_temperature,weather_windDirection,weather_windSpeed,weather_rainfall,ext_humidity,lidar_value,lidar_temperature,Niveau N.G.T,Densité,MORET 2,MORET 3,MORET 4,MORET 5
2024-08-09 13:00:00,57.15,313.49596929386666,31.866666666666664,E,0.0,0.0,64.85000000000001,259.1666666666667,69.5,,,,,,
2024-08-09 14:00:00,57.23333333333333,309.6410384886187,31.516666666666666,E,0.0533333333333333,0.0,69.41666666666667,259.0,69.5,,,,,,
2024-08-09 15:00:00,54.66666666666666,318.014808669072,30.96666666666667,E,0.0,0.0,76.14999999999999,260.1666666666667,67.83333333333333,,,,,,
2024-08-09 16:00:00,52.21666666666667,318.34134076271465,30.316666666666663,E,0.0,0.0,76.08333333333333,265.0833333333333,63.66666666666666,,,,,,
2024-08-09 17:00:00,49.05,323.56165579975465,29.666666666666668,E,0.0,0.0,78.31666666666666,267.5,60.16666666666666,,,,,,
2024-08-09 18:00:00,47.70000000000001,331.6203446695786,29.516666666666666,E,0.0,0.0,81.41666666666667,268.0,59.04166666666666,,,,,,
2024-08-09 19:00:00,48.20000000000001,326.9847083734667,29.433333333333334,E,0.0,0.0,85.95,268.0,59.0,,,,,,
2024-08-09 20:00:00,47.70000000000001,329.2472720323253,29.23333333333333,E,0.0,0.0,88.61666666666667,268.0,59.0,,,,,,
2024-08-09 21:00:00,47.616666666666674,327.5976197513867,28.816666666666663,S,0.0,0.0,89.16666666666667,268.0,59.0,,,,,,
2024-08-09 22:00:00,47.20000000000001,329.53264557538665,27.98333333333333,SW,0.0,0.0,90.95,268.3333333333333,58.333333333333336,,,,,,
2024-08-09 23:00:00,46.45000000000001,332.35625248810135,26.883333333333336,SW,0.0,0.0,94.08333333333331,267.6666666666667,57.16666666666666,,,,,,
2024-08-10 00:00:00,45.8,332.165351005536,26.7,N,0.0,0.0,93.35,265.1666666666667,56.66666666666666,,,,,,
2024-08-10 01:00:00,45.23333333333333,332.49036984737063,26.03333333333333,N,0.0,0.0,94.5,263.8333333333333,56.0,,,,,,
2024-08-10 02:00:00,44.28333333333333,335.8862658862933,26.116666666666664,N,0.0,0.0,94.38333333333333,265.8333333333333,56.0,,,,,,
2024-08-10 03:00:00,44.28333333333333,332.937859062544,26.15,N,0.0,0.0,95.38333333333333,266.3333333333333,56.083333333333336,,,,,,
2024-08-10 04:00:00,47.91666666666666,328.715560321424,27.08333333333333,N,0.0,0.0,93.28333333333332,269.4166666666667,60.5,,,,,,
2024-08-10 05:00:00,53.75,314.748843329312,28.35,N,0.0,0.0,90.55,268.9166666666667,67.0,,,,,,
2024-08-10 06:00:00,58.81666666666666,310.2741007731627,30.08333333333333,N,0.0,0.0,87.5,266.6666666666667,71.125,,,,,,
2024-08-10 07:00:00,60.98333333333333,299.7254118224693,31.8,N,0.0,0.0,77.25,266.75,73.16666666666667,,,,,,
2024-08-10 08:00:00,62.7,289.095317129216,33.38333333333333,N,0.0,0.0,66.48333333333333,264.25,73.66666666666667,,,,,,
2024-08-10 09:00:00,59.86666666666667,304.468131306144,33.2,N,0.0,0.0,53.21666666666667,264.0833333333333,69.875,,,,,,
2024-08-10 10:00:00,58.06666666666666,311.57018958311465,33.2,N,0.0,0.0,50.73333333333333,263.8333333333333,68.0,,,,,,
2024-08-10 11:00:00,57.81666666666666,307.142730226368,33.75,NE,0.0,0.0,48.71666666666667,262.8333333333333,67.875,,,,,,
2024-08-10 12:00:00,58.06666666666666,306.73856549412795,34.1,NE,0.1466666666666666,0.0,46.833333333333336,261.0,69.58333333333333,,,,,,
2024-08-10 13:00:00,58.9,308.3212517034827,33.78333333333333,E,0.3733333333333333,0.0,49.4,260.25,70.66666666666667,,,,,,
2024-08-10 14:00:00,57.65,311.94273987736534,32.833333333333336,E,0.0,0.0,60.333333333333336,260.0,70.66666666666667,,,,,,
2024-08-10 15:00:00,56.3,313.6434410739893,32.166666666666664,E,0.0,0.0,65.95,260.6666666666667,68.83333333333333,,,,,,
2024-08-10 16:00:00,52.78333333333333,318.5615678971147,30.916666666666668,E,0.0,0.0,75.31666666666666,265.3333333333333,64.5,,,,,,
2024-08-10 17:00:00,49.85,321.2399923979733,30.183333333333334,N,0.0,0.0,80.43333333333334,267.5,60.5,,,,,,
2024-08-10 18:00:00,48.51666666666667,330.04960037171736,29.95,N,0.0,0.0,79.31666666666666,268.0,59.91666666666666,,,,,,
2024-08-10 19:00:00,48.43333333333334,327.244538882432,29.7,N,0.0,0.0,73.64999999999999,268.75,59.16666666666666,,,,,,
2024-08-10 20:00:00,48.28333333333334,331.91814750583467,29.65,N,0.0,0.0,75.7,269.0,59.0,,,,,,
2024-08-10 21:00:00,48.03333333333334,323.25798802787733,29.4,N,0.0,0.0,80.45,269.0,59.0,,,,,,
2024-08-10 22:00:00,47.866666666666674,325.50468693615466,28.916666666666668,N,0.0,0.0,86.35000000000001,268.75,59.0,,,,,,
2024-08-10 23:00:00,47.45000000000001,329.311048652848,27.916666666666668,N,0.0,0.0,86.98333333333333,267.0,58.0,,,,,,
2024-08-11 00:00:00,46.95000000000001,327.3746076235787,27.73333333333333,N,0.0,0.0,88.95,265.1666666666667,57.875,,,,,,
2024-08-11 01:00:00,46.616666666666674,330.99240646053335,27.46666666666667,N,0.0,0.0,93.21666666666664,266.4166666666667,57.79166666666666,,,,,,
